KEY,"English"
ENCOUNTER_29_SWAT,"[i]You swat the droid away from your weapon. He spins and beeps, pouting, before noticing Hera scowling at him. ""Mind your manners, Chopper,"" she commands. ""They're here to help."" The astromech shrugs his arms innocently before reversing into your leg and finally rolling away.\n\n""He has to warm up to new people,"" Hera apologizes. ""But he's finished prepping the [/i]Ghost[i]. Hop aboard and let's hit those Imperials!""[/i]"
ENCOUNTER_29_SHOW,"[i]The droid beeps excitedly as you show him how to handle your weapon. When you let him hold it, he ecstatically spins in circles before rolling over to Hera and holding the weapon up to her.\n\n""No, Chopper, you can't get one,"" Hera explains patiently. ""Now give it back and let's hit those Imperials!"" Chopper reluctantly hands your weapon back but happily escorts you aboard the [/i]Ghost[i].[/i]"

ENCOUNTER_29_START,"[i]You disembark the [/i]Ghost[i] a safe distance from the Imperial hangar where the supplies were taken and approach on foot under the cover of night.\n\nCrouched behind a boulder, you watch a stormtrooper patrol pass the facility's entrance, which is defended by a series of laser turrets. Chopper confidently wheels straight for the gate, but Hera grabs him. ""There might be more patrols,"" she warns. Chopper points at the undefended gate and warbles insistently.[/i]"
ENCOUNTER_29_CHOOOSE_OBSERVE,"Observe the patrols."
ENCOUNTER_29_CHOOOSE_RUN,"Make a break for it!"
ENCOUNTER_29_OBSERVE,"[i]You help restrain a disgruntled Chopper as a second patrol makes its rounds. ""Good call,"" Hera whispers. ""If we act rashly, we risk capture. We need to learn the patrol routes."" Chopper crosses his arms and refuses to help.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_29_OBSERVE_PASS,"[i]You observe that each patrol captain's pauldron is distinctive. When the second group passes again you know it's safe to approach the facility.\n\nChopper makes quick work of the security protocols and you slip into the hangar.[/i]"
ENCOUNTER_29_OBSERVE_FAIL,

ENCOUNTER_29_EVADE,"[i]You come to a shipping terminal and Hera starts scouring the shipping records. Above the stockpiled warehouse floor, you spot another guard checking a security terminal in small office. Chopper extends his spark projector, already crackling, but Hera cuts him off. ""We do this quietly,"" she advises. ""We don't want to risk a lockdown.""[/i]"
ENCOUNTER_29_CHOOOSE_LOGS,"Quietly search for the missing cargo."
ENCOUNTER_29_CHOOOSE_SHOCK,"Shock the guard!"

ENCOUNTER_29_LOGS,"[i]Hera finds some promising entries and you stealthily navigate the cluttered hangar, checking shipments. You find the missing cargo stacked near an Imperial [/i]Zeta[i]-class shuttle. Chopper looks the shuttle over and triumphantly raises his arms.\n\n""Chopper, we already have a ship,"" Hera says. ""Besides, I need you to jam the Imperial channels so the Twi'lek resistance can airlift us out."" The droid doesn't seem to trust others, and looks to you for support.[/i]"
ENCOUNTER_29_CHOOOSE_JAM,"Let's stick to the plan. Jam the guard channels."
ENCOUNTER_29_CHOOOSE_STEAL,"The shuttle's right here. Let's take it!"

ENCOUNTER_29_JAM,"[i]Chopper gives an uncharacteristically cooperative trill, then spins his head and makes static noises. ""Seriously?"" Hera sighs. ""When he gets cranky like this, he likes to pretend to help, but he's not doing anything. I need you to head back to that shipping terminal and try to override the guard channels.""[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_29_JAM_PASS,"[i]You quietly disengage the facility's alarms, then return to Hera. ""Excellent,"" she says. ""Now keep your heads down!""\n\nYou hit the floor as a Twi'lek ship blasts through the hangar's corrugated roof. Several Twi'leks rappel down and help you quickly load the cargo. The Imperial patrols, unable to get a distress signal through, simply watch as you escape the Empire's grasp.[/i]"
ENCOUNTER_29_JAM_PASS_2,"[i]""I like Rebels who keep calm under pressure, and come through in a pinch,"" Hera says, hugging each of you back at the settlement. ""You've eased a lot of suffering on Ryloth. Let me know if I can ever repay your effort.""\n\nChopper sulks behind Hera, preoccupied by annoying a baby blurrg lizard. Worried about the droid's penchant for mischief, you double-check your pockets one last time before leaving.[/i]"
ENCOUNTER_29_JAM_FAIL,"[i]You try to disable the security system, but trip a hidden alarm. As klaxons blare, a Twi'lek ship blasts through the corrugated hangar roof.\n\nImperial forces attack your position, but Chopper gleefully returns fire with the [/i]Zeta[i]-class shuttle's laser cannons. Under his reckless protection, you get a few crates onboard the escape craft and leave before reinforcements arrive.[/i]"
ENCOUNTER_29_JAM_FAIL_2,"[i]""I like Rebels who keep calm under pressure,"" Hera says back at the settlement. ""You bungled the escape, but we learn from our mistakes and come back stronger. Let me know if I can ever repay your effort.""\n\nChopper sulks behind Hera, already modifying his new [/i]Zeta[i]-class shuttle.[/i]"

ENCOUNTER_29_STEAL,"[i]Chopper didn't wait for a decision. He clicks and waves at Hera as he disappears into the cockpit. ""Sometimes he's right,"" Hera concedes. ""Start moving crates!""[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_29_STEAL_PASS,"[i]You get all of the crates loaded by the time Chopper slices through the shuttle's security. The still-conscious Imperial guard visibly panics as the engines flare. After he picks his hat back up off the ground, he slams his alarm.\n\nImperial forces flood the hangar, but Chopper gleefully blasts a hole in the roof and the shuttle disappears into Ryloth's night sky.[/i]"
ENCOUNTER_29_STEAL_PASS_2,"[i]Back at the settlement, Hera hugs everyone goodbye. ""You showed both patience and a willingness to act,"" she compliments you. ""We could use more Rebels like you.""\n\nChopper stops pestering a baby blurrg lizard long enough to wave goodbye.[/i]"
ENCOUNTER_29_STEAL_FAIL,"[i]You've only loaded a few crates when Chopper starts the engines. The unfortunately still-conscious Imperial guard visibly panics and slams his alarm.\n\nDefense turrets begin to tear through the shuttle's hull, and before you can grab more supplies, Chopper miraculously pilots the burning wreck straight through the hangar roof and into the Ryloth night sky.[/i]"
ENCOUNTER_29_STEAL_FAIL_2,"[i]Back at the settlement, Hera takes stock of the meager raid. ""There's enough here to do some good, but we should have stuck to the plan,"" she lightly chastises . ""But you're learning. Through our failures we grow stronger.""\n\nOver her shoulder, Chopper mourns the wrecked [/i]Zeta[i]-class shuttle, saluting it as it burns.[/i]"
ENCOUNTER_29_RUN,"[i]Not willing to waste an opening, you sprint for the gate. Chopper squeals with delight as he rockets past you.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_29_RUN_PASS,"[i]You dash into the facility moments before a second patrol rounds the corner. Chopper's rocket-boosted charge carries him down the hallway, where he bowls over an Imperial officer as he exits the control station.\n\nWhen you catch up to the droid, he's rummaging through the unconscious officer's coat.[/i]"

ENCOUNTER_29_CHOOOSE_STOP,"Stay focused, Chopper."
ENCOUNTER_29_CHOOOSE_SEARCH,"What's he got?"
ENCOUNTER_29_SEARCH,"[i]Despite Hera's obvious disapproval, Chopper thoroughly searches the officer's pockets. After a while, he triumphantly holds up a code cylinder. Relieved, Hera grabs the cylinder and heads for the console.\n\nWhen she turns her back, Chopper hands you a share of the loot.[/i]\n\nYou gained 25 credits."
ENCOUNTER_29_USE,"[i]Hera digs through the Imperial records, looking for the Rebel cargo. ""There!"" she exclaims, pointing to a stack of crates near an Imperial [/i]Zeta[i]-class shuttle. Chopper looks the shuttle over and triumphantly raises his arms.\n\n""Chopper, we already have a ship,"" Hera says. ""Besides, I need you to deactivate the aerial defenses so the Twi'lek resistance can airlift us out."" The droid doesn't seem to trust the others, and looks to you for support.[/i]"
ENCOUNTER_29_CHOOOSE_DEACTIVATE,"Deactivate the defenses, Chopper."
ENCOUNTER_29_CHOOOSE_STEAL_2,"The shuttle's right there. Let's take it!"

ENCOUNTER_29_STEAL_2,"[i]Chopper blitzes toward the shuttle as you approach the cargo. He clicks and waves at Hera as he disappears into the cockpit. ""I can't handle him right now,"" Hera mutters. ""Please go with him and make sure he doesn't get into more trouble; I'll load the crates.""[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_29_STEAL_PASS_3,"[i]Chopper is laser-focused on taking the shuttle for a joyride, while you fully disable the shuttle's security. The droid grumpily gives the pilot's seat to Hera, but regains his enthusiasm as he takes the guns.\n\n""Hold tight,"" Hera warns. ""This could get bumpy.""[/i]"
ENCOUNTER_29_STEAL_PASS_4,"[i]Chopper gleefully blasts a hole in the hangar, and Imperial turrets swivel in response. Hera sends the ship rocketing into the sky, dodging the fire as best as she can. Chopper knocks out a few of the emplacements, but the shuttle sustains heavy damage before lumbering to the safety of the Twi'lek settlement.\n\n""We've helped a lot of people,"" Hera says, ""but I think I'll look elsewhere for covert help in the future."" Chopper ignores her pessimism, giving each of you emphatic high-fives.[/i]"
ENCOUNTER_29_STEAL_FAIL_3,"[i]Chopper quickly starts the engines, but you couldn't disable the security protocols. As alarms blare, Hera jumps aboard just as Chopper gleefully blasts a hole in the hangar roof.\n\nYou brace yourselves as turrets tear through the shuttle's hull. Despite the fire, Hera miraculously pilots the burning wreck straight through the hangar roof and into the Ryloth night sky.[/i]"
ENCOUNTER_29_STEAL_FAIL_4,"[i]Back at the settlement, Hera takes stock of the meager raid. ""There's enough here to do some good, but we should have stuck to the plan,"" she chastises .\n\nAfter she leaves, Chopper gives you an affectionate bump and access to a comm channel he seems to have set up for himself.[/i]"

ENCOUNTER_29_DEACTIVATE,"[i]Chopper reluctantly agrees, but only if you help, instead of Hera. ""Seriously?"" Hera sighs. The droid blips sarcastically, mimicking Hera's incredulous posture. ""Fine,"" she relents, stepping away from the console.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_29_DEACTIVATE_PASS,"[i]Together with Chopper, you quietly disengage the facility's defenses. ""Excellent,"" Hera nods. ""Now keep your heads down!""\n\nYou hit the floor as a Twi'lek ship blasts through the hangar's corrugated roof. Several Twi'leks rappel down and help you quickly load the cargo. The Imperial patrols' weapons are ineffective against the ship, and the troopers simply watch as you escape the Empire's grasp.[/i]"
ENCOUNTER_29_DEACTIVATE_PASS_2,"[i]""You're headstrong, but you came through in a pinch,"" Hera says, hugging each of you back at the settlement. ""You've eased a lot of suffering on Ryloth. Let me know if I can ever repay your effort.""\n\nChopper waves an Imperial cap as you board your shuttle, and you check your own pockets one last time, just in case.[/i]"
ENCOUNTER_29_DEACTIVATE_FAIL,"[i]You try to disable the Imperial turrets, but trip a hidden alarm. As klaxons blare, a Twi'lek ship blasts through the corrugated hangar roof.\n\nThe ship takes heavy fire until Chopper single-handedly overrides the base's power routines. Under the cover of total darkness, you get a few crates onboard the escape craft and leave before reinforcements arrive.[/i]"
ENCOUNTER_29_DEACTIVATE_FAIL_2,"[i]""That was close, but everyone survived,"" Hera says back at the settlement. ""But we learn from our mistakes and come back stronger.""\n\nChopper dons his new Imperial cap and salutes you before disappearing back into the [/i]Ghost[i].[/i]"
